"","ImageNumber","ObjectNumber","Metadata_FileLocation","Metadata_FolderName","Metadata_Frame","Metadata_Series","Intensity_IntegratedIntensityEdge_rescalecy5channel","Intensity_IntegratedIntensityEdge_rescaledapichannel","Intensity_IntegratedIntensityEdge_rescalegfpchannel","Intensity_IntegratedIntensityEdge_rescalemcherrychannel","Intensity_IntegratedIntensity_rescalecy5channel","Intensity_IntegratedIntensity_rescaledapichannel","Intensity_IntegratedIntensity_rescalegfpchannel","Intensity_IntegratedIntensity_rescalemcherrychannel","Intensity_LowerQuartileIntensity_rescalecy5channel","Intensity_LowerQuartileIntensity_rescaledapichannel","Intensity_LowerQuartileIntensity_rescalegfpchannel","Intensity_LowerQuartileIntensity_rescalemcherrychannel","Intensity_MADIntensity_rescalecy5channel","Intensity_MADIntensity_rescaledapichannel","Intensity_MADIntensity_rescalegfpchannel","Intensity_MADIntensity_rescalemcherrychannel","Intensity_MassDisplacement_rescalecy5channel","Intensity_MassDisplacement_rescaledapichannel","Intensity_MassDisplacement_rescalegfpchannel","Intensity_MassDisplacement_rescalemcherrychannel","Intensity_MaxIntensityEdge_rescalecy5channel","Intensity_MaxIntensityEdge_rescaledapichannel","Intensity_MaxIntensityEdge_rescalegfpchannel","Intensity_MaxIntensityEdge_rescalemcherrychannel","Intensity_MaxIntensity_rescalecy5channel","Intensity_MaxIntensity_rescaledapichannel","Intensity_MaxIntensity_rescalegfpchannel","Intensity_MaxIntensity_rescalemcherrychannel","Intensity_MeanIntensityEdge_rescalecy5channel","Intensity_MeanIntensityEdge_rescaledapichannel","Intensity_MeanIntensityEdge_rescalegfpchannel","Intensity_MeanIntensityEdge_rescalemcherrychannel","Intensity_MeanIntensity_rescalecy5channel","Intensity_MeanIntensity_rescaledapichannel","Intensity_MeanIntensity_rescalegfpchannel","Intensity_MeanIntensity_rescalemcherrychannel","Intensity_MedianIntensity_rescalecy5channel","Intensity_MedianIntensity_rescaledapichannel","Intensity_MedianIntensity_rescalegfpchannel","Intensity_MedianIntensity_rescalemcherrychannel","Intensity_MinIntensityEdge_rescalecy5channel","Intensity_MinIntensityEdge_rescaledapichannel","Intensity_MinIntensityEdge_rescalegfpchannel","Intensity_MinIntensityEdge_rescalemcherrychannel","Intensity_MinIntensity_rescalecy5channel","Intensity_MinIntensity_rescaledapichannel","Intensity_MinIntensity_rescalegfpchannel","Intensity_MinIntensity_rescalemcherrychannel","Intensity_StdIntensityEdge_rescalecy5channel","Intensity_StdIntensityEdge_rescaledapichannel","Intensity_StdIntensityEdge_rescalegfpchannel","Intensity_StdIntensityEdge_rescalemcherrychannel","Intensity_StdIntensity_rescalecy5channel","Intensity_StdIntensity_rescaledapichannel","Intensity_StdIntensity_rescalegfpchannel","Intensity_StdIntensity_rescalemcherrychannel","Intensity_UpperQuartileIntensity_rescalecy5channel","Intensity_UpperQuartileIntensity_rescaledapichannel","Intensity_UpperQuartileIntensity_rescalegfpchannel","Intensity_UpperQuartileIntensity_rescalemcherrychannel","Location_CenterMassIntensity_X_rescalecy5channel","Location_CenterMassIntensity_X_rescaledapichannel","Location_CenterMassIntensity_X_rescalegfpchannel","Location_CenterMassIntensity_X_rescalemcherrychannel","Location_CenterMassIntensity_Y_rescalecy5channel","Location_CenterMassIntensity_Y_rescaledapichannel","Location_CenterMassIntensity_Y_rescalegfpchannel","Location_CenterMassIntensity_Y_rescalemcherrychannel","Location_CenterMassIntensity_Z_rescalecy5channel","Location_CenterMassIntensity_Z_rescaledapichannel","Location_CenterMassIntensity_Z_rescalegfpchannel","Location_CenterMassIntensity_Z_rescalemcherrychannel","Location_Center_X","Location_Center_Y","Location_Center_Z","Location_MaxIntensity_X_rescalecy5channel","Location_MaxIntensity_X_rescaledapichannel","Location_MaxIntensity_X_rescalegfpchannel","Location_MaxIntensity_X_rescalemcherrychannel","Location_MaxIntensity_Y_rescalecy5channel","Location_MaxIntensity_Y_rescaledapichannel","Location_MaxIntensity_Y_rescalegfpchannel","Location_MaxIntensity_Y_rescalemcherrychannel","Location_MaxIntensity_Z_rescalecy5channel","Location_MaxIntensity_Z_rescaledapichannel","Location_MaxIntensity_Z_rescalegfpchannel","Location_MaxIntensity_Z_rescalemcherrychannel","Number_Object_Number"
"31",51,36,NA,"-Treatment",0,0,74036,193450,98573,29698,966773,3327940,1221394,374081,529,1677,684,213,33,262,30,4,0.154518705039729,0.768039279673847,0.100160898491574,0.103551195883105,653,1730,825,270,776,3083,869,320,536.492753623188,1401.8115942029,714.297101449275,215.202898550725,118.36432748538,1946.34269005848,714.265497076023,13.7608187134503,560,1930,713,216,438,1141,611,205,430,1141,572,200,40.3454730281705,106.201855296756,47.6603942493576,8.37625994873837,50.2788948315632,357.360360970216,44.0122754296527,11.435994648421,596,2203,745,221,1104.39450212201,1103.70343267895,1104.37881633609,1104.3531962329,510.395231352137,510.695777295308,510.602486175632,510.556526527677,0,0,0,0,1104.45497076023,510.537426900585,0,1102,1098,1113,1109,504,499,510,530,0,0,0,0,36
"32",51,37,NA,"-Treatment",0,0,110619,207091,113013,31775,2352775,4315578,1523173,468310,985.25,1914,747,221,211.5,316.5,32,10,0.634641326716613,0.600646089159618,0.088323032453022,0.489958481975906,1139,1743,926,310,2135,3204,977,525,768.1875,1438.13194444444,784.8125,220.659722222222,756.46547314578,2207.61329923274,779.116624040921,34.5447570332481,1207.5,2198.5,778,229,538,1015,684,205,538,1015,622,205,133.131094996102,110.65952829185,49.1181920289667,14.9099906822594,292.55046424094,427.747099825128,46.1614835389412,34.4512467991383,1409.5,2545,811,243,502.864952237252,503.154134124087,502.652502374976,502.302267728641,532.769736162616,533.164479860905,533.384301061009,533.740716619333,0,0,0,0,502.578516624041,533.336061381074,0,511,509,502,488,530,527,552,554,0,0,0,0,37
"33",51,39,NA,"-Treatment",0,0,84364,187730,97853,28336,1362855,4013997,1158026,376600,755.5,2105,742,227,141,538,32,19,0.552398940372836,1.19930392028687,0.151442342547262,0.349347499943328,1029,1869,919,290,1631,4759,982,483,659.09375,1466.640625,764.4765625,221.375,462.783044058745,2679.77503337784,773.048064085447,46.4018691588785,913,2669,772,245,474,1156,641,204,474,1156,607,204,112.525305313683,151.303127775368,48.9803794971374,11.3095645362675,206.621256047905,775.877856401963,46.9585970763225,33.3744391327775,1037,3171,805,265,122.56196734062,121.61997213464,122.438563555568,122.505955921402,550.602817614493,551.871745356541,551.205078297033,550.813778544875,0,0,0,0,122.581441922563,551.154873164219,0,108,116,105,134,552,554,547,550,0,0,0,0,39
"34",51,41,NA,"-Treatment",0,0,99698,261885,144173,38877,1449673,7556146,2077467,607405,520,2505.5,744.25,214,24,383.5,33,5,0.159833085241901,0.248414391908808,0.219768759424207,0.389468243384438,703,1971,1098,326,740,4635,1098,711,560.101123595506,1471.26404494382,809.960674157303,218.410112359551,98.6051938276252,2843.97892359804,781.884456153557,23.6055701919458,544,2922.5,777,219,476,1116,647,204,414,1116,612,204,40.4637568289829,179.962708213906,96.556286336034,15.496839438145,37.2909950188227,625.111011539637,58.1296343975882,39.9259600683211,569,3273,811,226,794.782603387109,794.859323793759,794.839041967935,794.855544488439,575.647555000335,575.777214491669,575.747779387109,575.371318971691,0,0,0,0,794.627775686865,575.68724124953,0,811,795,817,817,588,563,566,554,0,0,0,0,41
"35",51,42,NA,"-Treatment",0,0,106169,287183,141460,45126,2062046,7275445,2721141,900044,494,1582,655,216,23,220,28,5,0.116421193286712,1.20059116981486,0.163356607431841,0.131064916829064,602,1815,786,370,664,3123,834,555,512.893719806763,1387.35748792271,683.381642512077,218,71.2322191505403,1828.53757225434,683.875596883639,21.1985423473234,517,1791,683,221,420,1199,572,202,407,1143,550,202,31.9375645313168,104.96393551092,43.4590623205937,15.7954925387296,34.7161520946892,337.541925810046,41.8579420601428,25.3251841828318,540,2026,712,227,1320.69705525483,1319.92094685483,1320.67390590932,1320.68148557182,616.711845904505,617.471825932471,616.758408329447,616.714486180676,0,0,0,0,1320.79467202815,616.648404121639,0,1322,1334,1292,1316,633,619,639,651,0,0,0,0,42
"36",51,45,NA,"-Treatment",0,0,95381,245008,103542,33191,1093754,3682958,1333870,418428,505,1727,679,213,30,173,33,5,2.51452354922347,1.67522559754993,0.336294633798662,0.198380832740362,2349,4398,879,370,2349,4398,936,383,648.850340136054,1666.72108843537,704.367346938776,225.789115646258,138.521413276231,1971.7687366167,714.063169164882,18.9978586723769,531,1874,710,218,431,1187,550,205,412,1187,550,204,382.886838822415,785.557584220728,57.2914831001817,24.8514583791708,219.410464419845,495.832229309645,52.1707917600318,21.7069738770931,565,2077,745,225,1254.07785662955,1254.12796096071,1253.83900679976,1253.62359832516,744.5608125776,743.706321349759,742.395244664023,742.041847103922,0,0,0,0,1253.82119914347,742.059421841542,0,1253,1255,1251,1236,770,769,765,727,0,0,0,0,45
"37",52,2,NA,"-Treatment",0,0,109304,197253,100259,30403,2066347,3769174,1283967,433904,969.75,1838.75,690,223,188.5,273.5,32,12,0.60376543479552,0.351893411011534,0.162694657182457,0.505215956957517,1181,1685,981,280,2246,3183,1055,517,792.057971014493,1429.36956521739,726.514492753623,220.311594202899,717.139154929577,2123.65070422535,723.361690140845,39.4529577464789,1163.5,2158.5,722,232,527,1247,615,206,527,1247,593,206,133.857471686559,106.141283755202,52.416702104628,9.46373759899201,265.058646318165,402.638265246051,46.9710117072796,40.1677035283908,1345.75,2399,753,250,845.095607368946,845.277037946879,845.050773890606,844.946225432354,37.8809357770016,38.4417317507985,38.5642504830732,37.9554855451897,0,0,0,0,844.925633802817,38.4602816901408,0,844,848,857,853,37,34,49,27,0,0,0,0,2
"38",52,8,NA,"-Treatment",0,0,136184,299947,155972,48450,3109103,7777387,2299527,1295040,818,1991,731,243,207,560,40,29,0.751865459692708,1.22147570609958,0.508503875288086,5.93250609953677,961,2329,1062,381,2283,5624,1068,5280,677.532338308458,1492.2736318408,775.980099502488,241.044776119403,601.955128205128,2624.05296896086,775.818825910931,231.923076923077,1009,2418,770,266,482,1109,622,213,482,1109,599,213,82.790331585186,200.693746419722,84.7277736274871,27.9616472421094,289.595213466375,849.859645609071,64.7178285937713,645.894030527636,1242,3282,812,322,885.094799689814,885.257083045062,884.612588588871,889.171053403756,85.6206561828283,86.0939299095503,84.5818696627611,88.8257876204596,0,0,0,0,884.564102564103,85.0880566801619,0,885,894,894,893,92,95,72,95,0,0,0,0,8
"39",52,9,NA,"-Treatment",0,0,65962,183681,85716,26580,692857,3423698,938952,337426,508,2099,695,232,24,540,32,18,0.292539349019668,0.132735176415548,0.152084917593997,0.445492308886497,869,2221,884,265,869,4428,889,516,563.777777777778,1569.92307692308,732.615384615385,227.179487179487,90.0984496124031,2654.26666666667,727.869767441861,56.5705426356589,532,2594,727,247,429,1235,599,208,429,1235,579,208,92.0230471978327,219.546041112816,60.0492456244518,13.047326991279,49.7775399750569,713.606384167455,47.0530800459054,48.2292175640175,556,3191.5,759,271,884.473211643961,884.746053742928,884.498498325793,884.293874805142,135.836321203365,136.141769402139,136.16959120381,135.788667737519,0,0,0,0,884.625581395349,136.086046511628,0,887,889,880,870,119,130,151,130,0,0,0,0,9
"40",52,14,NA,"-Treatment",0,0,126812,243463,105137,35748,2309591,5542617,1607960,581239,837,2032,639,223,105,255,27,12.5,0.259084034156021,0.94497433845795,0.106816681025617,0.367345500986812,1139,2812,799,285,1989,3703,833,441,797.559748427673,1531.21383647799,661.238993710692,224.830188679245,510.939029448362,2299.01410203235,666.92658647864,36.0779759435919,930,2290,667,233.5,536,1218,544,206,536,1218,515,206,136.223945807106,290.047715978597,43.310413743233,15.066397092472,179.470568042738,439.267593706106,39.8542866785447,26.8841882368761,1052,2543,693,251,1358.05806179536,1358.43302748387,1357.92729296749,1358.16385858485,329.523137213472,330.128243347418,329.444118634792,329.553288750411,0,0,0,0,1357.82953131481,329.401078390709,0,1365,1363,1385,1371,341,342,328,342,0,0,0,0,14
"41",52,18,NA,"-Treatment",0,0,89921,205082,102127,29579,1233706,3408588,1235520,381743,667,1885.5,746,224,92,270,31,10,1.07231200434703,0.991854791850775,0.0605485937541025,0.31366673543894,1690,2929,874,437,1690,3136,1043,468,686.419847328244,1565.51145038168,779.595419847328,225.793893129771,329.404027690371,2145.30774071743,777.545626179987,35.2410320956577,748,2163,778,232,530,1140,654,206,489,1140,635,206,213.704188580314,430.721272697768,45.771549986673,23.9817734725633,157.010076146304,405.118671683373,46.3318803349204,27.9495036517369,858,2429,808,246.75,312.703556601005,312.868106781848,312.213484200984,312.357376559623,429.843635355587,429.637684245975,428.94618541181,429.168508656347,0,0,0,0,312.220893643801,428.886091881687,0,317,318,318,313,455,443,437,434,0,0,0,0,18
"42",52,20,NA,"-Treatment",0,0,121012,218124,106226,30133,2240693,4527312,1359633,405388,1143,2140,756,220,162,465,30,9,0.623100203880119,0.427075899716649,0.0307884751314662,0.0688942493838015,1692,2878,910,335,2233,4083,975,453,889.794117647059,1603.85294117647,781.073529411765,221.566176470588,849.697337962963,2620.14930555556,786.824652777778,29.599537037037,1313,2692,786,228,590,1107,653,208,590,1107,641,205,220.905826276821,412.299925265216,47.4585937722281,16.4400435656189,260.153487801213,637.273669644891,45.8275998294635,23.9448256563207,1469,3067,816,241,336.323224555974,336.41196960521,336.185779544921,336.164787808223,471.152712129685,471.400314469993,471.78960131153,471.692193651514,0,0,0,0,336.180555555556,471.759259259259,0,336,345,352,330,465,473,490,476,0,0,0,0,20
"43",52,22,NA,"-Treatment",0,0,71036,207623,99650,28878,865322,3527584,1206318,363383,502,1859,701,213,22,264.5,29,5,0.0653023346275979,0.118072887109476,0.058554042839385,0.108542831997165,613,2606,861,242,651,3258,897,325,522.323529411765,1526.63970588235,732.720588235294,212.338235294118,77.1199273167778,2136.82010902483,730.658994548758,15.0987280436099,523,2172.5,730,217,423,1183,585,203,414,1183,585,203,33.1580179179808,257.544761180806,44.7058509094317,4.98854657047653,33.7412774864122,375.04921669549,43.6767974689967,13.1726849544457,546,2407,759,223,995.982244759754,995.955723959647,996.034800939719,995.933797123145,815.723372340008,815.904286414826,815.769638685653,815.69011758943,0,0,0,0,995.979406420351,815.788612961841,0,996,988,1005,1001,796,804,837,818,0,0,0,0,22
"44",52,23,NA,"-Treatment",0,0,62787,187136,87697,25721,709365,3521090,988397,290369,502,2151.75,701,211,23,433.5,31,3,0.0547678604769224,0.372844709706323,0.0415623531658433,0.0788577434032836,617,2778,846,344,650,4199,876,344,523.225,1559.46666666667,730.808333333333,214.341666666667,78.0666173205034,2606.51073279053,731.60399703923,9.92894152479644,526,2680.5,731,213,435,1078,599,203,419,1078,599,202,34.7717467924751,297.554614968225,44.6531626041824,16.6840721614625,33.285811227098,622.419572356213,44.4573760087237,10.0457568398726,548,3055.75,762,216,965.675384322598,965.703019768296,965.693419749352,965.667195878348,827.315614669458,826.997903672294,827.330440096439,827.29245201795,0,0,0,0,965.680977054034,827.370096225019,0,955,964,975,969,829,816,845,804,0,0,0,0,23
"45",52,25,NA,"-Treatment",0,0,66076,182911,93470,27355,765121,3527354,1074789,314311,509,2010.5,715,212,21,448,31,4,0.0125019081532458,0.288274802050015,0.0861377808085269,0.147988410200783,602,1720,871,390,653,3735,894,390,524.412698412698,1451.6746031746,741.825396825397,217.103174603175,83.5970873786408,2446.36615811373,745.346047156727,12.9687933425797,530,2480,745,216,441,1195,598,205,419,1195,598,204,30.3135125826672,114.955120943748,48.670430279305,22.9356689581275,32.6850318820567,583.235950395654,46.1654769697875,12.5151114122835,551,2905.5,776,220,931.848621329175,932.08138794555,931.88523142682,931.792536691366,842.392433353679,842.581341172335,842.478521830797,842.264575531878,0,0,0,0,931.860610263523,842.395977808599,0,939,945,943,915,848,859,862,822,0,0,0,0,25
"46",52,26,NA,"-Treatment",0,0,83940,217752,118198,35428,892581,3212122,1255380,428269,518,1703,728,223,22,247,30,13,0.116979911874318,0.436505403022986,0.215070650440299,1.23290572732089,625,1642,873,392,649,2718,921,1158,541.548387096774,1404.85161290323,762.567741935484,228.567741935484,92.6499395405078,1942.2176541717,758.996372430472,53.9292623941959,538,1924,759,233,459,1221,650,211,431,1221,597,207,34.1418659936386,80.0212708454516,42.9167264715073,26.7154707757904,33.7484677872802,326.866121975933,45.1478960090889,88.6022548636815,562,2193,788,256.5,115.772096874121,115.89698228256,115.833776227118,115.150944850083,871.354067586023,871.05124566216,871.27703006261,872.544143984272,0,0,0,0,115.686215235792,871.433494558646,0,90,132,108,113,901,849,882,881,0,0,0,0,26
"47",52,27,NA,"-Treatment",0,0,68952,186694,95974,28577,833468,3378354,1159467,360347,502,1882,701,214,22,255,30,6,0.0569677015287448,0.270671191254069,0.0614847949103747,0.144212516937243,622,1649,831,289,627,3113,918,547,522.363636363636,1414.34848484848,727.075757575758,216.492424242424,77.8539042821159,2127.61964735516,730.142947103275,21.918765743073,524,2168,729,220,429,1223,618,204,429,1223,568,203,34.0866259935674,89.7725226950744,41.351527254072,12.2050015903325,32.9353433630075,371.353886792837,42.8570830333291,28.5155678103141,546,2409,760,228,971.049820748967,970.839547631309,971.057933516003,971.035782176624,874.367047085191,874.282135225208,874.387923071549,874.473493604775,0,0,0,0,971.102644836272,874.345717884131,0,986,960,954,968,860,880,868,879,0,0,0,0,27
"48",52,28,NA,"-Treatment",0,0,111491,243350,110303,36440,2182912,6728498,1732558,627173,633,2220.5,663,226,137,509,29,17,1.03852575622243,0.508926131473165,0.0881188485642986,0.225538091061716,1984,2232,811,367,4065,4553,855,607,692.490683229814,1511.49068322981,685.111801242236,226.335403726708,425.466826538769,2689.37010391687,692.469224620304,45.6686650679457,745,2690,692,240,475,1173,577,206,465,1173,563,206,234.212175347269,200.630748187228,41.1126302983335,23.982121731098,393.780905552033,658.207644039001,42.8927665298222,38.3945935449998,966,3218.5,721,262,1256.69117903058,1257.15930096938,1256.72928640773,1256.85892728163,903.568792512021,904.249041731636,904.541409291926,904.38664132544,0,0,0,0,1256.7929656275,904.602318145484,0,1255,1271,1269,1277,889,903,899,920,0,0,0,0,28
"49",52,30,NA,"-Treatment",0,0,86009,200694,95598,30864,1167239,3241412,1064841,365964,633,1792.25,651,219,99,275,27,8,0.641278952178181,0.67957831178451,0.0255146066027162,0.225311077530399,957,1972,764,269,1282,3242,809,436,609.992907801418,1423.36170212766,678,218.893617021277,296.938177182919,2066.10452517527,678.674952198853,28.2466539196941,718,2094,679,226,408,1155,573,204,408,1155,542,204,93.2197507801663,141.989724760379,36.0682961313063,8.9843852942613,147.874399797528,388.046071047621,40.7007784005427,27.1419273890417,839,2359,705,237,1282.46870949309,1282.6516677268,1282.85801448291,1282.98056639451,947.850226902974,947.705107600353,948.327313655278,948.14894361194,0,0,0,0,1282.87380497132,948.347355003187,0,1278,1287,1278,1274,964,940,936,946,0,0,0,0,30
"50",52,32,NA,"-Treatment",0,0,124899,227838,103597,35735,2150876,5247617,1519593,576393,796,2001.5,642,230,131,321,28,18,0.792293614734405,0.45857755197243,0.0672649986675182,0.184025538638565,1168,1942,768,288,1998,3369,823,440,800.634615384615,1460.5,664.083333333333,229.070512820513,500.522466960352,2311.86035242291,669.42422907489,48.9176211453745,918,2352,669,245,481,1242,568,206,481,1242,551,206,165.552303553987,122.813987969716,45.036873544158,17.976520362751,208.137751270754,444.589596789494,41.245789892752,34.02613400347,1066.5,2649,697,270,1351.31535058274,1351.58007520309,1351.9581276039,1351.74069081339,953.826621339398,954.030470530913,954.274686050804,954.328891919229,0,0,0,0,1351.92466960352,954.333039647577,0,1340,1361,1334,1352,942,953,940,952,0,0,0,0,32
"51",53,2,NA,"-Treatment",0,0,82990,223570,114689,34048,1265139,4707767,1775172,537844,504,1757,710.5,214,23,208,29,4,0.0289097753712579,0.452944569723966,0.0243824314460702,0.065274685882644,625,2781,853,346,631,2999,887,526,535.41935483871,1442.38709677419,739.929032258064,219.664516129032,80.5809007506256,1963.33319432861,740.27189324437,19.2885738115096,527,1982,739,218,446,1103,621,206,429,1103,582,203,35.8940863073826,278.095907965319,42.8151480093608,19.3538451357879,34.1977629582519,312.623089871796,44.0744816828849,24.8524445051706,550,2173,769,224,709.961428744193,709.580039221992,709.959519415583,709.910855192212,68.8739150401655,68.582122452222,68.8697326230923,68.9052773666714,0,0,0,0,709.945371142619,68.8498748957465,0,696,712,708,712,83,58,49,81,0,0,0,0,2
"52",53,4,NA,"-Treatment",0,0,67846,173872,95140,29129,859497,3201210,1199702,383461,501,1691,699,216,22,235,31,7,0.0911122759054526,1.00345334090028,0.0382900487739238,0.350047864670922,594,1560,867,336,636,3028,867,524,517.908396946565,1327.26717557252,726.259541984733,222.358778625954,75.8083941605839,1947.39416058394,729.745742092457,28.2487834549878,523,1957,731,221,448,1160,620,206,423,1160,610,203,26.7103349016816,67.7986268891424,47.1422385258203,21.415578513979,32.048725868299,368.608469135223,43.3041619024615,36.2300305560427,544,2170,760,235,565.615391327718,564.790245933489,565.544120123164,565.27844813423,107.218667429904,106.513885609193,107.153750681419,106.954297829505,0,0,0,0,565.577858880779,107.135644768856,0,550,550,551,550,99,100,117,89,0,0,0,0,4
